id,primary_level,levels,surface,reading_kana,alt_readings,meaning_ko,meaning_ko_variants,part_of_speech,entry_type,include_in_app,source_ids,source_entry_ids,source_entry_count,sections,existing_word_id,existing_level,qa_status,qa_note
w_daaffe48fc9f4d1d,N2,N2;N1,思いがけない,おもいがけない,,"의외이다,뜻밖이다","의외이다,뜻밖이다;뜻밖이다, 생각지 못하다, 예상 밖이다",i_adjective,word,1,mkt_n2;pass_n1,mkt_n2_p009_o0244;pass_n1_p023_o0684,2,い형용사;유의어,,,verified,
w_4319c8721cd1feed,N2,N2,思わず,おもわず,,무심코,무심코,adverb,word,1,mkt_n2,mkt_n2_p018_o0468,1,부사,w_4319c8721cd1feed,N3,verified,
w_938006f867662636,N2,N2,急増する,きゅうぞうする,,급증하다,급증하다,verb,word,1,mkt_n2,mkt_n2_p004_o0073,1,동사,,,verified,
w_a894fdce8a846e3c,N2,N2,恐れる,おそれる,,"무서워하다,두려워하다","무서워하다,두려워하다",verb,word,1,mkt_n2,mkt_n2_p003_o0045;mkt_n2_p003_o0047,2,동사,w_a894fdce8a846e3c,N3,verified,
w_a4435942eb37a45e,N2,N2,恐ろしい,おそろしい,,"두렵다,무섭다","두렵다,무섭다",i_adjective,word,1,mkt_n2,mkt_n2_p010_o0250,1,い형용사,w_a4435942eb37a45e,N3,verified,
w_865bf62197097b3c,N2,N2,恵まれる,めぐまれる,,"혜택받다,은혜받다","혜택받다,은혜받다",verb,word,1,mkt_n2,mkt_n2_p008_o0214,1,동사,w_865bf62197097b3c,N2,verified,
w_08d04d7ffcce53c1,N2,N2,悔やむ,くやむ,,"분하게여기다,후회하다","분하게여기다,후회하다",verb,word,1,mkt_n2,mkt_n2_p004_o0076,1,동사,w_08d04d7ffcce53c1,N2,verified,
w_3deb1341b958f12c,N2,N2,悩む,なやむ,,고민하다,고민하다,verb,word,1,mkt_n2,mkt_n2_p007_o0161,1,동사,w_3deb1341b958f12c,N3,verified,
w_7f02be914094514a,N2,N2,情けない,なさけない,,한심하다,한심하다,i_adjective,word,1,mkt_n2,mkt_n2_p010_o0265,1,い형용사,,,verified,
w_fcba82e2406eee81,N2,N2,惑わす,まどわす,,"현혹시키다,유혹하다","현혹시키다,유혹하다",verb,word,1,mkt_n2,mkt_n2_p008_o0203,1,동사,,,verified,
w_3a8617b339bdbba6,N2,N2,愛用,あいよう,,애용,애용,noun,word,1,mkt_n2,mkt_n2_p013_o0341,1,명사,,,verified,
w_9d1d8b45269581af,N2,N2,態度,たいど,,태도,태도,noun,word,1,mkt_n2,mkt_n2_p015_o0387,1,명사,w_9d1d8b45269581af,N3,verified,
w_29337b7262133b43,N2,N2,慌ただしい,あわただしい,,분주하다,분주하다,i_adjective,word,1,mkt_n2,mkt_n2_p009_o0247,1,い형용사,w_29337b7262133b43,N2,verified,
w_1dca83e335d8d37c,N2,N2,慎重だ,しんちょうだ,,신중하다,신중하다,na_adjective,word,1,mkt_n2,mkt_n2_p012_o0306,1,な형용사,,,verified,
w_3b7bb6f69b70efcf,N2,N2;N1,慣れる,なれる,,"적응되다,익숙하다","적응되다,익숙하다;익숙해지다",verb,word,1,mkt_n2;pass_n1,mkt_n2_p007_o0163;pass_n1_p015_o0384,2,동사;유의어,w_3b7bb6f69b70efcf,N4,verified,
w_c149de6d6e46c7b2,N2,N2,憎い,にくい,,밉다,밉다,i_adjective,word,1,mkt_n2,mkt_n2_p010_o0268,1,い형용사,w_c149de6d6e46c7b2,N2,verified,
w_b8d8c4fdb2d0ed45,N2,N2,憧れる,あこがれる,,동경하다,동경하다,verb,word,1,mkt_n2,mkt_n2_p002_o0001,1,동사,w_b8d8c4fdb2d0ed45,N2,verified,
w_be4b3560c276b748,N2,N2,懐かし,なつかしい,,그립다,그립다,i_adjective,word,1,mkt_n2,mkt_n2_p010_o0267,1,い형용사,,,verified,
w_f948982919ee8a7a,N2,N2,打ち明ける,うちあける,,고백하다,고백하다,verb,word,1,mkt_n2,mkt_n2_p002_o0027,1,동사,w_f948982919ee8a7a,N1,verified,
w_e5a63fa4d7fc9648,N2,N2,承る,うけたまわる,,"삼가듣다,받잡다","삼가듣다,받잡다",verb,word,1,mkt_n2,mkt_n2_p002_o0023,1,동사,w_e5a63fa4d7fc9648,N2,verified,
w_7d2dc2d277bc090f,N2,N2;N1,把握,はあく,,파악,파악,noun,word,1,mkt_n1;mkt_n2;pass_n1,mkt_n1_p016_o0408;mkt_n2_p015_o0401;pass_n1_p005_o0047,3,명사;한자 읽기,w_7d2dc2d277bc090f,N1,verified,
w_3ad3ada30c990fec,N2,N2,抜く,ぬく,,"뽑다,빼다","뽑다,빼다",verb,word,1,mkt_n2,mkt_n2_p007_o0165,1,동사,w_3ad3ada30c990fec,N3,verified,
w_622c2d1c4d3b1a46,N2,N2,抱える,かかえる,,"안다,떠맡다","안다,떠맡다",verb,word,1,mkt_n2,mkt_n2_p003_o0052,1,동사,w_622c2d1c4d3b1a46,N3,verified,
w_400d9fcf33c3211e,N2,N2;N1,担う,になう,,"짊어지다,메다","짊어지다,떠맡다;짊어지다,메다;짊어지다, 떠맡다;짊어지다, 맡다",verb,word,1,mkt_n1;mkt_n2;pass_n1,mkt_n1_p005_o0086;mkt_n2_p007_o0164;pass_n1_p010_o0227;pass_n1_p013_o0327,4,동사;문맥 규정,w_400d9fcf33c3211e,N1,verified,
w_e9f533b957ab3a97,N2,N2,担当,たんとう,,담당,담당,noun,word,1,mkt_n2,mkt_n2_p015_o0388,1,명사,w_e9f533b957ab3a97,N2,verified,
w_af08fee0d4fa48b2,N2,N2,招く,まねく,,"초대하다,부르다","초대하다,부르다",verb,word,1,mkt_n2,mkt_n2_p008_o0204,1,동사,,,verified,
w_a9f7302f18a082a7,N2,N2,招待する,しょうたいする,,초대하다,초대하다,verb,word,1,mkt_n2,mkt_n2_p005_o0103,1,동사,,,verified,
w_9032a2333ecae65f,N2,N2,拝見する,はいけんする,,"'보다,읽다'의겸양","'보다,읽다'의겸양",verb,word,1,mkt_n2,mkt_n2_p007_o0171,1,동사,,,verified,
w_f45498647d16f2a3,N2,N2,拡充,かくじゅう,,확충,확충,noun,word,1,mkt_n2,mkt_n2_p014_o0349,1,명사,w_f45498647d16f2a3,N2,verified,
w_c811f5af75378dc5,N2,N2,持参する,じさんする,,지참하다,지참하다,verb,word,1,mkt_n2,mkt_n2_p005_o0100,1,동사,,,verified,
w_43650cc6750b82c0,N2,N2,指す,さす,,가리키다,가리키다,verb,word,1,mkt_n2,mkt_n2_p004_o0095,1,동사,w_43650cc6750b82c0,N3,verified,
w_d18953f3f8dc760f,N2,N2,振り向く,ふりむく,,뒤돌아보다,뒤돌아보다,verb,word,1,mkt_n2,mkt_n2_p008_o0193,1,동사,w_d18953f3f8dc760f,N2,verified,
w_cdddc6fbf00c4cf5,N2,N2,振り込む,ふりこむ,,"납입하다,불입하다","납입하다,불입하다",verb,word,1,mkt_n2,mkt_n2_p008_o0192,1,동사,,,verified,
w_fe5aa65deefa4fd4,N2,N2,振り返る,ふりかえる,,"뒤돌아보다,돌이켜보다","뒤돌아보다,돌이켜보다",verb,word,1,mkt_n2,mkt_n2_p007_o0191,1,동사,w_fe5aa65deefa4fd4,N1,verified,
w_ed59200465195b5f,N2,N2,捕まる,つかまる,,붙잡히다,붙잡히다,verb,word,1,mkt_n2,mkt_n2_p006_o0132,1,동사,w_ed59200465195b5f,N3,verified,
w_262bab2f3dc47299,N2,N2,採用,さいよう,,채용,채용,noun,word,1,mkt_n2,mkt_n2_p014_o0366,1,명사,w_262bab2f3dc47299,N1,verified,
w_6257d89430551d56,N2,N2,探す,さがす,,찾다,찾다,verb,word,1,mkt_n2,mkt_n2_p004_o0088,1,동사,w_6257d89430551d56,N4,verified,
w_babcfcaa13475a3f,N2,N2,揃う,そろう,,갖추어지다,갖추어지다,verb,word,1,mkt_n2,mkt_n2_p005_o0117,1,동사,w_babcfcaa13475a3f,N3,verified,
w_49dee8a74ca668a6,N2,N2,支える,ささえる,,"지탱하다,떠받치다","지탱하다,떠받치다",verb,word,1,mkt_n2,mkt_n2_p004_o0093,1,동사,w_49dee8a74ca668a6,N3,verified,
w_be17d1246f7736e9,N2,N2;N1,改めて,あらためて,,"다시,재차","다시,새삼스럽게;다시,재차",adverb,word,1,mkt_n1;mkt_n2,mkt_n1_p019_o0479;mkt_n2_p017_o0459,2,부사,w_be17d1246f7736e9,N2,verified,
w_30ea9773a98bcf49,N2,N2,救う,すくう,,"구하다,구조하다","구하다,구조하다",verb,word,1,mkt_n2,mkt_n2_p005_o0104,1,동사,w_30ea9773a98bcf49,N3,verified,
w_de7085245f655d20,N2,N2,散らす,ちらす,,"어지르다,흩뜨리다","어지르다,흩뜨리다",verb,word,1,mkt_n2,mkt_n2_p006_o0129,1,동사,,,verified,
w_d773d232abeabf52,N2,N2,整える,ととのえる,,정돈하다,정돈하다,verb,word,1,mkt_n2,mkt_n2_p006_o0151,1,동사,w_d773d232abeabf52,N1,verified,
w_a844546befebc416,N2,N2,新ただ,あらただ,,새롭다,새롭다,na_adjective,word,1,mkt_n2,mkt_n2_p011_o0284,1,な형용사,,,verified,
w_b72207d33f55c934,N2,N2,早速,さっそく,,"즉시,조속히","즉시,조속히",adverb,word,1,mkt_n2,mkt_n2_p018_o0474,1,부사,w_b72207d33f55c934,N2,verified,
w_7d3d19122f39f85d,N2,N2,明らかだ,あきらかだ,,"명백하다,뚜렷하다","명백하다,뚜렷하다",na_adjective,word,1,mkt_n2,mkt_n2_p011_o0283,1,な형용사,,,verified,
w_15a6650a2cae6bde,N2,N2,映す,うつす,,비추다,비추다,verb,word,1,mkt_n2,mkt_n2_p002_o0028,1,동사,w_15a6650a2cae6bde,N3,verified,
w_1fd4c250a90b93a7,N2,N2,普遍的,ふへんてき,,보편적,보편적,noun,word,1,mkt_n2,mkt_n2_p016_o0427,1,명사,,,verified,
w_27f19920da2c6c70,N2,N2,暴れる,あばれる,,"난폭하게굴다,날뛰다","난폭하게굴다,날뛰다",verb,word,1,mkt_n2,mkt_n2_p002_o0009,1,동사,w_27f19920da2c6c70,N2,verified,
w_b8fbaded141b29eb,N2,N2,曖昧だ,あいまいだ,,애매하다,애매하다,na_adjective,word,1,mkt_n2,mkt_n2_p011_o0282,1,な형용사,,,verified,
w_83de4c2c646b19a2,N2,N2,最も,もっとも,,가장,가장,adverb,word,1,mkt_n2,mkt_n2_p019_o0500,1,부사,w_83de4c2c646b19a2,N4,verified,
w_dba478dc4a817522,N2,N2,有効,ゆうこう,,유효,유효,noun,word,1,mkt_n2,mkt_n2_p017_o0445,1,명사,w_dba478dc4a817522,N3,verified,
w_b30f2ba2d537c3c3,N2,N2;N1,望ましい,のぞましい,,바람직하다,바람직하다,i_adjective,word,1,mkt_n1;mkt_n2;pass_n1,mkt_n1_p007_o0139;mkt_n2_p010_o0271;pass_n1_p028_o0860,3,い형용사;용법,w_b30f2ba2d537c3c3,N1,verified,
w_98ddf2f7faafdcf9,N2,N2,本物,ほんもの,,"진짜,실물,전문가","진짜,실물,전문가",noun,word,1,mkt_n2,mkt_n2_p016_o0438,1,명사,w_98ddf2f7faafdcf9,N3,verified,
w_89fc48e334ad51b6,N2,N2,本質,ほんしつ,,본질,본질,noun,word,1,mkt_n2,mkt_n2_p016_o0437,1,명사,w_89fc48e334ad51b6,N1,verified,
w_bdef0744a164ce01,N2,N2,果たして,はたして,,과연,과연,adverb,word,1,mkt_n2,mkt_n2_p019_o0496,1,부사,w_bdef0744a164ce01,N2,verified,
w_730e1fe919e7f52c,N2,N2,果たす,はたす,,"완수하다,다하다","완수하다,다하다",verb,word,1,mkt_n2,mkt_n2_p007_o0177,1,동사,w_730e1fe919e7f52c,N1,verified,
w_0e77500820c5c9b9,N2,N2,染める,そめる,,물들이다,물들이다,verb,word,1,mkt_n2,mkt_n2_p005_o0116,1,동사,w_0e77500820c5c9b9,N1,verified,
w_9a69e415985ac07b,N2,N2,柔らかい,やわらかい,,부드럽다,부드럽다,i_adjective,word,1,mkt_n2,mkt_n2_p011_o0279,1,い형용사,w_9a69e415985ac07b,N4,verified,
w_39a7c4844064243e,N2,N2,案外,あんがい,,의외로,의외로,adverb,word,1,mkt_n2,mkt_n2_p017_o0460,1,부사,w_39a7c4844064243e,N3,verified,
w_ef34615da3e743ca,N2,N2,楽天的,らくてんてき,,낙천적,낙천적,noun,word,1,mkt_n2,mkt_n2_p017_o0452,1,명사,,,verified,
w_39dd02a5b61887c0,N2,N2,様々,さまざま,,여러가지,여러가지,adverb,word,1,mkt_n2,mkt_n2_p018_o0475,1,부사,w_39dd02a5b61887c0,N3,verified,
w_3bf53e46fb1dfaeb,N2,N2,様子,ようす,,"모습,모양","모습,모양",noun,word,1,mkt_n2,mkt_n2_p017_o0449,1,명사,w_3bf53e46fb1dfaeb,N3,verified,
w_37a5f1d1a6f9e9e5,N2,N2,模型,もけい,,모형,모형,noun,word,1,mkt_n2,mkt_n2_p017_o0442,1,명사,w_37a5f1d1a6f9e9e5,N1,verified,
w_b2723461f6cf6b0c,N2,N2,模範,もはん,,모범,모범,noun,word,1,mkt_n2,mkt_n2_p017_o0443,1,명사,w_b2723461f6cf6b0c,N1,verified,
w_d541f62a162d668a,N2,N2,欠く,かく,,"부족하다,없다","부족하다,없다",verb,word,1,mkt_n2,mkt_n2_p003_o0056,1,동사,w_d541f62a162d668a,N3,verified,
w_d121a45dc3f1d4ef,N2,N2,歴史,れきし,,역사,역사,noun,word,1,mkt_n2,mkt_n2_p017_o0455,1,명사,w_d121a45dc3f1d4ef,N4,verified,
w_909e868e3f108baa,N2,N2,残念だ,ざんねんだ,,유감이다,유감이다,na_adjective,word,1,mkt_n2,mkt_n2_p012_o0301,1,な형용사,,,verified,
w_b0aa7ab8e4300e43,N2,N2,気楽だ,きらくだ,,마음편하다,마음편하다,na_adjective,word,1,mkt_n2,mkt_n2_p012_o0297,1,な형용사,,,verified,
w_8e089538a74f503e,N2,N2,求める,もとめる,,구하다(요구),구하다(요구),verb,word,1,mkt_n2,mkt_n2_p008_o0221,1,동사,w_8e089538a74f503e,N3,verified,
w_57e7566f95a2f1e7,N2,N2,注ぐ,そそぐ,,"붓다,따르다","붓다,따르다",verb,word,1,mkt_n2,mkt_n2_p005_o0114,1,동사,,,verified,
w_80d1fde9c12ec7bb,N2,N2,活発,かっぱつ,,활발,활발,noun,word,1,mkt_n2,mkt_n2_p014_o0352,1,명사,w_80d1fde9c12ec7bb,N1,verified,
w_17597d91e17b7a0f,N2,N2;N1,活躍,かつやく,,활약,활약,noun,word,1,mkt_n1;mkt_n2,mkt_n1_p011_o0238;mkt_n2_p014_o0353,2,명사,w_17597d91e17b7a0f,N2,verified,
w_44f082f8c19f40e4,N2,N2,深める,ふかめる,,깊게하다,깊게하다,verb,word,1,mkt_n2,mkt_n2_p007_o0185,1,동사,,,verified,
w_19b5d2b2dd1e8ed7,N2,N2,深刻だ,しんこくだ,,심각하다,심각하다,na_adjective,word,1,mkt_n2,mkt_n2_p012_o0305,1,な형용사,,,verified,
w_b928cdb03bdf7afb,N2,N2,添える,そえる,,"첨부하다,덧붙이다","첨부하다,덧붙이다",verb,word,1,mkt_n2,mkt_n2_p005_o0112,1,동사,w_b928cdb03bdf7afb,N1,verified,
w_bbdc96d19c84ef9b,N2,N2,済む,すむ,,끝나다(해결),끝나다(해결),verb,word,1,mkt_n2,mkt_n2_p005_o0108,1,동사,w_bbdc96d19c84ef9b,N4,verified,
w_5e33ed6531ff94b6,N2,N2,渡る,わたる,,건너다,건너다,verb,word,1,mkt_n2,mkt_n2_p009_o0237,1,동사,,,verified,
w_120cb6c6fb33fab4,N2,N2,温い,ぬるい,,미지근하다,미지근하다,i_adjective,word,1,mkt_n2,mkt_n2_p010_o0270,1,い형용사,,,verified,
w_93a96281b83e6194,N2,N2,温もり,ぬくもり,,"온기,따스함,체온","온기,따스함,체온",noun,word,1,mkt_n2,mkt_n2_p015_o0397,1,명사,,,verified,
w_70e626b72c49a528,N2,N2,温暖,おんだん,,온난,온난,noun,word,1,mkt_n2,mkt_n2_p013_o0346,1,명사,w_70e626b72c49a528,N3,verified,
w_f87709f6a85bf0b8,N2,N2,湧く,わく,,끓다,끓다,verb,word,1,mkt_n2,mkt_n2_p009_o0236,1,동사,w_f87709f6a85bf0b8,N3,verified,
w_612c56c89cfd6492,N2,N2,湿る,しめる,,"축축해지다,습기차다","축축해지다,습기차다",verb,word,1,mkt_n2,mkt_n2_p005_o0102,1,동사,w_612c56c89cfd6492,N3,verified,
w_5cd6e180767c9102,N2,N2,満たす,みたす,,"채우다,충족시키다","채우다,충족시키다",verb,word,1,mkt_n2,mkt_n2_p008_o0208,1,동사,w_5cd6e180767c9102,N1,verified,
w_e96cd2c8c01e51c7,N2,N2,溢れる,あふれる,,"넘쳐나다,흔하다","넘쳐나다,흔하다",verb,word,1,mkt_n2,mkt_n2_p002_o0010,1,동사,,,verified,
w_fa2ff8beaa0a7102,N2,N2,溶かす,とかす,,녹이다,녹이다,verb,word,1,mkt_n2,mkt_n2_p006_o0149,1,동사,w_fa2ff8beaa0a7102,N2,verified,
w_92ab6aa6e6c13b18,N2,N2,漏れる,もれる,,새다(누수),새다(누수),verb,word,1,mkt_n2,mkt_n2_p009_o0224,1,동사,w_92ab6aa6e6c13b18,N1,verified,
w_a9cf95cd2784ee08,N2,N2,潜る,もぐる,,잠수하다,잠수하다,verb,word,1,mkt_n2,mkt_n2_p008_o0218,1,동사,w_a9cf95cd2784ee08,N2,verified,
w_3a5c6613dc9a1ad9,N2,N2,潰れる,つぶれる,,"찌부러지다,망하다","찌부러지다,망하다",verb,word,1,mkt_n2,mkt_n2_p006_o0137,1,동사,w_3a5c6613dc9a1ad9,N2,verified,
w_6938639d4b376bd1,N2,N2,激しい,はげしい,,"격하다,심하다","격하다,심하다",i_adjective,word,1,mkt_n2,mkt_n2_p010_o0272,1,い형용사,,,verified,
w_bd727591cdd86a06,N2,N2,無駄だ,むだだ,,"쓸데없다,허비하다","쓸데없다,허비하다",na_adjective,word,1,mkt_n2,mkt_n2_p013_o0333,1,な형용사,,,verified,
w_e4f3c3a8106b0228,N2,N2,焦る,あせる,,초조해하다,초조해하다,verb,word,1,mkt_n2,mkt_n2_p002_o0004,1,동사,w_e4f3c3a8106b0228,N1,verified,
w_cf908647a551a051,N2,N2,物足りない,ものたりない,,부족하다,부족하다,i_adjective,word,1,mkt_n2,mkt_n2_p011_o0278,1,い형용사,w_cf908647a551a051,N1,verified,
w_1c687c8fbeb668eb,N2,N2,物騒だ,ぶっそうだ,,"어수선하다,뒤숭숭하다","어수선하다,뒤숭숭하다",na_adjective,word,1,mkt_n2,mkt_n2_p013_o0327,1,な형용사,,,verified,
w_a66214496db3bf6b,N2,N2,特定,とくてい,,특정,특정,noun,word,1,mkt_n2,mkt_n2_p015_o0392,1,명사,w_a66214496db3bf6b,N2,verified,
w_e54504d1c270728e,N2,N2,犯す,おかす,,"(죄를)범하다,(법을)어기다","(죄를)범하다,(법을)어기다",verb,word,1,mkt_n2,mkt_n2_p003_o0039,1,동사,w_e54504d1c270728e,N1,verified,
w_a175072b907bcd51,N2,N2,状況,じょうきょう,,상황,상황,noun,word,1,mkt_n2,mkt_n2_p014_o0372,1,명사,w_a175072b907bcd51,N3,verified,
w_1e3238f741e99a6a,N2,N2,狭める,せばめる,,좁히다,좁히다,verb,word,1,mkt_n2,mkt_n2_p005_o0109,1,동사,,,verified,
w_6ee8504b8ab97680,N2,N2,率直だ,そっちょくだ,,솔직하다,솔직하다,na_adjective,word,1,mkt_n2,mkt_n2_p012_o0309,1,な형용사,,,verified,
w_00ff5e63c43c2b0a,N2,N2,現状,げんじょう,,현상,현상,noun,word,1,mkt_n2,mkt_n2_p014_o0362,1,명사,w_00ff5e63c43c2b0a,N3,verified,
w_02e655f20b696e34,N2,N2,甘やかす,あまやかす,,응석부리게하다,응석부리게하다,verb,word,1,mkt_n2,mkt_n2_p002_o0011,1,동사,w_02e655f20b696e34,N2,verified,
w_e0b6dbb66ee1c2f4,N2,N2,生かす,いかす,,"살리다,발휘하다,활용하다","살리다,발휘하다,활용하다",verb,word,1,mkt_n2,mkt_n2_p002_o0016,1,동사,w_e0b6dbb66ee1c2f4,N1,verified,
w_ac2d5b64509678ba,N2,N2;N1,生き生き,いきいき,,"생생한모양,활기찬모양","생기가넘치는모양;생생한모양,활기찬모양",adverb,word,1,mkt_n1;mkt_n2,mkt_n1_p019_o0481;mkt_n2_p017_o0461,2,부사,w_ac2d5b64509678ba,N2,verified,
w_345f5e4ff527fb67,N2,N2,用いる,もちいる,,"쓰다,이용하다","쓰다,이용하다",verb,word,1,mkt_n2,mkt_n2_p008_o0219,1,동사,w_345f5e4ff527fb67,N3,verified,
w_c206a8fc4ff2a0e5,N2,N2,申し上げる,もうしあげる,,말씀드리다('言う'의 겸양),말씀드리다('言う'의 겸양),verb,word,1,mkt_n2,mkt_n2_p008_o0216,1,동사,w_c206a8fc4ff2a0e5,N4,verified,
w_272e0931b59a9581,N2,N2,申し訳ない,もうしわけない,,죄송하다,죄송하다,i_adjective,word,1,mkt_n2,mkt_n2_p011_o0277,1,い형용사,w_272e0931b59a9581,N2,verified,
w_00318a2bf1c95fa1,N2,N2,略す,りゃくす,,"생략하다,줄이다","생략하다,줄이다",verb,word,1,mkt_n2,mkt_n2_p009_o0235,1,동사,w_00318a2bf1c95fa1,N2,verified,
w_529ba4dec73ad5b3,N2,N2,異なる,ことなる,,"상이하다,다르다","상이하다,다르다",verb,word,1,mkt_n2,mkt_n2_p004_o0085,1,동사,w_529ba4dec73ad5b3,N3,verified,
w_261d08aef7008630,N2,N2,痛ましい,いたましい,,"가엽다,애처롭다","가엽다,애처롭다",i_adjective,word,1,mkt_n2,mkt_n2_p009_o0242,1,い형용사,,,verified,
w_797104945839447b,N2,N2,発売,はつばい,,발매,발매,noun,word,1,mkt_n2,mkt_n2_p016_o0410,1,명사,w_797104945839447b,N2,verified,
w_612e5e02dfcd055e,N2,N2,発揮,はっき,,발휘,발휘,noun,word,1,mkt_n2,mkt_n2_p016_o0407,1,명사,w_612e5e02dfcd055e,N2,verified,
w_84b185d190b086ff,N2,N2,発行,はっこう,,발행,발행,noun,word,1,mkt_n2,mkt_n2_p016_o0408,1,명사,,,verified,
w_a6ac744584fd12de,N2,N2,発送,はっそう,,발송,발송,noun,word,1,mkt_n2,mkt_n2_p016_o0409,1,명사,,,verified,
w_a4466cfa3021997b,N2,N2,盛り上がる,もりあがる,,"(분위기가)고조되다,솟아오르다","(분위기가)고조되다,솟아오르다",verb,word,1,mkt_n2,mkt_n2_p008_o0223,1,동사,w_a4466cfa3021997b,N1,verified,
w_b5163718fa24fb88,N2,N2,目指す,めざす,,"지향하다,목표하다","지향하다,목표하다",verb,word,1,mkt_n2,mkt_n2_p008_o0215,1,동사,w_b5163718fa24fb88,N2,verified,
w_90b4dd79bc0d9463,N2,N2,直ちに,ただちに,,금새,금새,adverb,word,1,mkt_n2,mkt_n2_p018_o0489,1,부사,w_90b4dd79bc0d9463,N3,verified,
w_67f55f83e57c90e7,N2,N2,直に,じかに,,직접,직접,adverb,word,1,mkt_n2,mkt_n2_p018_o0477,1,부사,w_67f55f83e57c90e7,N3,verified,
w_dc4283928eb4dbae,N2,N2,相当,そうとう,,상당히,상당히,adverb,word,1,mkt_n2,mkt_n2_p018_o0484,1,부사,w_dc4283928eb4dbae,N3,verified,
w_d912c948c6516c29,N2,N2,相次いで,あいついで,,잇따라,잇따라,adverb,word,1,mkt_n2,mkt_n2_p017_o0458,1,부사,,,verified,
w_bced5624ed349002,N2,N2,省く,はぶく,,생략하다,생략하다,verb,word,1,mkt_n2,mkt_n2_p007_o0179,1,동사,w_bced5624ed349002,N3,verified,
w_c13f2d70a64be03d,N2,N2,眩しい,まぶしい,,눈부시다,눈부시다,i_adjective,word,1,mkt_n2,mkt_n2_p011_o0274,1,い형용사,,,verified,
w_20b347bf766c1720,N2,N2,眺める,ながめる,,"바라보다,조망하다","바라보다,조망하다",verb,word,1,mkt_n2,mkt_n2_p006_o0158,1,동사,w_20b347bf766c1720,N3,verified,
w_957e9ad1cc2a5cc6,N2,N2,着々,ちゃくちゃく,,착착,착착,adverb,word,1,mkt_n2,mkt_n2_p018_o0491,1,부사,w_957e9ad1cc2a5cc6,N2,verified,
w_29dc4b778c6e2c6e,N2,N2,破壊,はかい,,파괴,파괴,noun,word,1,mkt_n2,mkt_n2_p015_o0405,1,명사,w_29dc4b778c6e2c6e,N1,verified,
w_938608c46fd00ac2,N2,N2,確かだ,たしかだ,,확실하다,확실하다,na_adjective,word,1,mkt_n2,mkt_n2_p012_o0314,1,な형용사,,,verified,
w_42ee94816d70a67e,N2,N2,磨く,みがく,,"닦다,연마하다","닦다,연마하다",verb,word,1,mkt_n2,mkt_n2_p008_o0207,1,동사,,,verified,
w_9a7bd84de13f4737,N2,N2,祈る,いのる,,"빌다,기원하다","빌다,기원하다",verb,word,1,mkt_n2,mkt_n2_p002_o0020,1,동사,w_9a7bd84de13f4737,N4,verified,
w_05fd1eca6f1886bd,N2,N2,祝う,いわう,,축하하다,축하하다,verb,word,1,mkt_n2,mkt_n2_p002_o0021,1,동사,w_05fd1eca6f1886bd,N3,verified,
w_f56c86b44e881521,N2,N2;N1,稼ぐ,かせぐ,,"(돈,시간,점수를)벌다","돈벌이하다,(시간을)벌다;(돈,시간,점수를)벌다",verb,word,1,mkt_n1;mkt_n2,mkt_n1_p003_o0032;mkt_n2_p003_o0060,2,동사,w_f56c86b44e881521,N3,verified,
w_dc6a45628d836fe4,N2,N2,積み重ねる,つみかさねる,,"겹겹이쌓다,쌓아올리다","겹겹이쌓다,쌓아올리다",verb,word,1,mkt_n2,mkt_n2_p006_o0139,1,동사,,,verified,
w_3e446bd71ab34947,N2,N2,積む,つむ,,쌓다,쌓다,verb,word,1,mkt_n2,mkt_n2_p006_o0140,1,동사,w_3e446bd71ab34947,N2,verified,
w_9069da5ba5d0cf3e,N2,N2,穏やかだ,おだやかだ,,온화하다,온화하다,na_adjective,word,1,mkt_n2,mkt_n2_p011_o0288,1,な형용사,,,verified,
w_1540edca1bf83ecb,N2,N2,競う,きそう,,경쟁하다,경쟁하다,verb,word,1,mkt_n2,mkt_n2_p004_o0071,1,동사,,,verified,
w_d0d08fecb6df3242,N2,N2,筆者,ひっしゃ,,필자,필자,noun,word,1,mkt_n2,mkt_n2_p016_o0419,1,명사,w_d0d08fecb6df3242,N2,verified,
w_ec8f295b1a37cc7c,N2,N2,範囲,はんい,,범위,범위,noun,word,1,mkt_n2,mkt_n2_p016_o0412,1,명사,,,verified,
w_df44e7a299cf0dc4,N2,N2,簡潔だ,かんけつだ,,간결하다,간결하다,na_adjective,word,1,mkt_n2,mkt_n2_p011_o0291,1,な형용사,,,verified,
w_01e82a3b4d12f965,N2,N2,簡略,かんりゃく,,간략,간략,noun,word,1,mkt_n2,mkt_n2_p014_o0355,1,명사,,,verified,
w_4ab83868ea322f8a,N2,N2,簡略だ,かんりゃくだ,,간략하다,간략하다,na_adjective,word,1,mkt_n2,mkt_n2_p011_o0293,1,な형용사,,,verified,
